id_registro,id_maquina,planta,modelo_equipo,turno,antiguedad_meses,horas_operacion,n_mantenimientos_previos,temperatura_c,vibracion_mm_s,presion_bar,consumo_kwh,costo_reparacion_usd,fallo
3985,MQ-0111,Sur,TL-90,tarde,33.0,1558.0,4,69.65,5.322,6.81,472.0,,0
587,MQ-0076,Este,XR-200,noche,37.0,6451.0,1,65.14,,5.69,552.5,,0
3389,MQ-0152,Este,TL-90,mañana,74.0,13645.0,3,90.09,1.579,7.25,841.2,,0
612,MQ-0102,Este,BM-500,mañana,22.0,5102.0,3,58.36,2.836,5.81,603.3,,0
3789,MQ-0129,Este,XR-200,mañana,53.0,7953.0,1,64.23,1.477,6.6,599.3,,0
1090,MQ-0053,Sur,XR-350,mañana,85.0,11913.0,3,56.35,1.027,5.3,536.7,,0
1536,MQ-0094,Norte,XR 200,mañana,92.0,14589.0,6,70.68,3.529,6.18,698.2,,0
1409,MQ-0049,Norte,TL 120,mañana,48.0,8119.0,2,81.21,3.112,5.43,578.4,,0
349,MQ-0149,Sur,BM-500,mañana,85.0,14590.0,2,60.74,0.943,5.38,743.2,,0
886,MQ-0033,Oeste,XR-200,mañana,118.0,20131.0,5,83.98,1.838,5.09,1017.9,,0
4178,MQ-0040,Norte, TL-120 ,mañana,34.0,3296.0,1,62.83,2.907,6.76,364.9,,0
3601,MQ-0168,Este,TL-90,tarde,56.0,11306.0,2,64.16,2.591,6.45,650.2,,0
783,MQ-0064,Oeste, TL-120 ,mañana,25.0,4651.0,0,84.05,1.548,5.54,567.5,,0
3791,MQ-0066,Sur,BM-500,mañana,14.0,1994.0,1,69.8,2.251,6.36,448.8,,0
2879,MQ-0089,Este,TL-120,tarde,26.0,4797.0,0,60.84,1.774,6.5,377.2,,0
630,MQ-0021,Este,XR-200,tarde,45.0,10550.0,3,84.91,1.54,5.94,718.4,1307.38,1
2990,MQ-0039,Este,TL-90,mañana,54.0,8105.0,2,69.7,3.528,5.33,502.4,,0
2549,MQ-0068,Este,xr350,noche,36.0,5834.0,1,72.42,1.671,7.17,520.2,,0
2458,MQ-0124,Oeste, XR-350 ,tarde,19.0,4820.0,0,66.01,1.368,5.08,496.7,,0
409,MQ-0179,Este,TL 90,mañana,42.0,6617.0,1,64.32,2.578,6.13,538.9,,0
165,MQ-0021,Norte,TL-90,mañana,45.0,6075.0,0,67.86,0.884,5.79,530.2,,0
3781,MQ-0025,Norte,XR-200,tarde,37.0,5433.0,2,67.87,1.454,6.4,513.4,2519.03,1
2337,MQ-0171,Sur,xr200,mañana,77.0,14842.0,4,67.08,,6.62,717.1,,0
3445,MQ-0013,Sur, TL-90 ,mañana,52.0,10753.0,5,63.23,1.352,6.49,602.1,,0
1970,MQ-0094,Norte,XR-350,mañana,12.0,1823.0,0,68.39,0.911,5.77,548.4,,0
1650,MQ-0102,Sur,TL-90,tarde,19.0,3388.0,2,79.76,4.25,5.86,549.0,,0
2793,MQ-0121,Norte,TL-120,mañana,31.0,3282.0,2,67.34,1.484,5.86,409.0,,0
2427,MQ-0007,Sur,TL-120,tarde,28.0,5801.0,2,77.4,3.016,6.44,563.8,1636.25,1
1088,MQ-0091,Este,TL-90,tarde,27.0,4405.0,0,59.42,1.947,4.76,550.5,,0
4134,MQ-0064,Oeste,XR-350,mañana,29.0,3369.0,2,81.34,3.694,6.36,543.8,,0
3392,MQ-0006,Este,XR-350,tarde,21.0,6425.0,1,81.29,1.029,6.11,651.7,,0
2805,MQ-0091,Este,TL-120,mañana,41.0,7406.0,1,,0.633,5.45,751.3,,0
2890,MQ-0061,Norte,XR-200,noche,83.0,15795.0,5,61.09,1.768,6.21,,,0
1755,MQ-0065,Norte,xr200,mañana,40.0,5525.0,2,65.13,3.016,5.17,510.4,,0
295,MQ-0125,Norte,xr350,tarde,24.0,4892.0,0,67.68,0.979,6.85,543.1,,0
966,MQ-0147,Sur,XR-350,mañana,59.0,9852.0,1,67.28,1.079,5.89,573.0,,0
1823,MQ-0111,Sur,TL-120,mañana,18.0,50.0,0,62.28,2.135,7.09,380.7,,0
3778,MQ-0004,Norte,XR-200,noche,21.0,515.0,0,60.58,,5.64,307.8,,0
2364,MQ-0097,Norte,xr200,mañana,46.0,8569.0,3,87.5,1.14,6.51,760.1,,0
529,MQ-0108,Sur,TL-120,mañana,42.0,7409.0,2,65.96,3.546,6.95,,,0
1969,MQ-0128,Norte,BM-500,tarde,19.0,2466.0,1,69.77,2.056,6.29,448.3,,0
2238,MQ-0166,Norte,TL-90,tarde,36.0,6809.0,2,82.97,1.069,5.25,718.8,,0
28,MQ-0004,Norte,XR-350,mañana,51.0,6859.0,1,65.37,1.921,5.99,501.7,,0
3812,MQ-0023,Este,TL-90,mañana,32.0,6313.0,3,82.2,2.755,-1.0,712.8,,0
1674,MQ-0025,Sur,XR-200,noche,9.0,637.0,2,86.91,,6.66,505.5,,0
275,MQ-0100,Este,XR-200,tarde,40.0,5027.0,2,74.69,1.411,6.32,508.2,,0
1073,MQ-0117,Norte,TL-90,mañana,62.0,8554.0,2,84.06,0.839,6.19,731.3,,0
1075,MQ-0002,Este,TL-90,noche,56.0,4567.0,3,78.48,,6.49,571.1,,0
3516,MQ-0089,Norte,XR-350,mañana,44.0,8541.0,2,84.64,2.733,4.53,721.4,,0
2917,MQ-0173,Sur,XR-350,noche,68.0,12490.0,4,77.21,,7.22,720.7,2310.72,1
2823,MQ-0140,Sur,xr350,noche,70.0,13425.0,2,69.54,2.23,6.14,819.6,,0
2303,MQ-0070,Sur,XR 200,tarde,64.0,11805.0,3,66.21,2.319,7.26,,,0
3237,MQ-0124,Oeste,xr350,noche,49.0,6249.0,1,61.37,1.461,6.28,464.3,,0
586,MQ-0006,Oeste,XR-350,noche,23.0,3040.0,0,88.32,2.361,5.64,570.8,,0
838,MQ-0112,Norte,XR-350,noche,24.0,4662.0,0,61.76,,6.21,376.1,,0
711,MQ-0011,Norte,TL-120,mañana,34.0,5605.0,0,87.16,2.572,7.27,678.5,,0
3286,MQ-0134,Norte,xr350,mañana,11.0,699.0,0,80.7,2.724,6.42,479.5,,0
3618,MQ-0020,Este,tl120,mañana,20.0,2025.0,0,63.82,0.955,6.24,,,0
1251,MQ-0161,Sur,TL-120,mañana,25.0,1240.0,2,67.17,1.517,6.43,416.0,,0
1438,MQ-0012,Oeste,BM-500,noche,42.0,6669.0,2,66.69,,6.76,532.1,,0
1554,MQ-0146,Sur,XR-350,mañana,77.0,11985.0,1,85.09,2.415,6.67,767.6,,0
817,MQ-0071,Este,XR-350,mañana,112.0,14324.0,1,66.38,5.245,6.78,624.6,3103.96,1
1244,MQ-0044,Este,XR-350,tarde,22.0,4819.0,0,57.77,1.526,5.36,373.1,,0
3345,MQ-0015,Sur,XR-200,noche,51.0,10305.0,0,64.82,,6.29,595.3,,0
958,MQ-0040,Norte,XR-200,mañana,38.0,7030.0,1,62.13,1.333,6.08,580.0,,0
303,MQ-0087,Este,xr200,mañana,74.0,11172.0,5,57.55,1.801,-1.0,670.7,,0
2620,MQ-0012,Oeste,XR-350,mañana,36.0,4426.0,0,83.34,2.908,5.98,631.1,,0
3843,MQ-0098,Norte,TL-90,tarde,16.0,4085.0,0,63.89,2.489,7.37,509.1,,0
2486,MQ-0008,Este,xr200,tarde,14.0,2790.0,1,64.57,1.162,5.87,517.8,,0
4172,MQ-0086,Norte,BM-500,mañana,16.0,3192.0,2,78.74,2.132,5.67,542.9,,0
1064,MQ-0174,Norte,TL-90,tarde,17.0,7666.0,1,82.12,1.195,6.55,580.0,,0
873,MQ-0020,Norte,TL-120,tarde,61.0,13348.0,3,83.75,2.279,6.76,910.3,,0
3824,MQ-0003,Norte,TL-120,noche,41.0,9648.0,2,82.57,1.404,5.48,715.0,,0
3332,MQ-0085,Sur,TL-120,tarde,24.0,5435.0,0,63.58,2.754,5.79,461.6,,0
3420,MQ-0145,Sur,TL-90,tarde,15.0,4736.0,0,65.52,1.28,6.71,452.3,,0
924,MQ-0071,Norte,XR-200,mañana,16.0,50.0,2,69.9,8.885,5.5,316.3,1853.4,1
60,MQ-0078,Este,xr200,noche,43.0,9151.0,5,86.99,1.982,6.67,670.4,4450.39,1
3510,MQ-0067,Este,TL-90,noche,39.0,9225.0,4,63.42,,6.13,440.5,,0
3991,MQ-0075,Oeste,XR 350,noche,52.0,8825.0,0,59.13,3.058,6.92,506.1,791.34,1
1976,MQ-0010,Sur,TL-90,noche,36.0,5752.0,2,59.79,1.784,6.31,474.9,,0
24,MQ-0059,Sur,XR-200,mañana,15.0,2864.0,0,68.06,1.938,6.39,479.5,,0
3453,MQ-0014,Este,XR-200,mañana,82.0,13182.0,1,77.52,1.041,6.5,739.5,,0
3569,MQ-0048,Sur,XR-350,noche,37.0,6972.0,2,89.15,3.886,5.46,780.0,,0
684,MQ-0175,Este,XR-200,mañana,12.0,1859.0,0,70.03,3.05,5.24,437.8,,0
2395,MQ-0023,Norte,XR-200,tarde,47.0,6826.0,3,62.22,1.605,6.19,567.0,,0
3833,MQ-0083,Norte,XR-350,noche,20.0,1091.0,1,69.69,2.566,5.03,380.1,,0
4069,MQ-0032,Sur,tl120,tarde,51.0,6670.0,3,63.15,0.621,6.61,469.1,,0
2057,MQ-0022,Sur,XR-200,noche,48.0,9249.0,3,72.1,0.904,6.53,570.2,,0
229,MQ-0026,Oeste,TL-90,mañana,76.0,12200.0,3,77.68,1.848,5.91,707.7,,0
490,MQ-0041,Norte,XR-200,mañana,56.0,5699.0,2,61.77,1.508,5.16,561.8,,0
4113,MQ-0159,Norte,XR-350,tarde,20.0,3861.0,2,65.05,1.537,5.4,474.3,,0
830,MQ-0060,Sur,XR-200,tarde,57.0,8210.0,3,83.86,1.562,6.8,675.5,,0
3249,MQ-0041,Este,TL-120,noche,21.0,2789.0,1,60.8,1.354,6.97,554.6,,0
386,MQ-0135,Este,xr200,mañana,30.0,4303.0,1,63.57,3.998,6.79,547.9,3078.59,1
2498,MQ-0154,Oeste,TL-120,noche,20.0,924.0,2,66.84,,6.6,421.5,,0
2284,MQ-0090,Norte, TL-90 ,tarde,39.0,8790.0,3,65.53,,5.51,483.9,,0
16,MQ-0121,Sur,TL-120,tarde,53.0,10023.0,2,59.88,,7.12,618.0,,0
2817,MQ-0062,Norte,XR-350,noche,46.0,9201.0,2,61.66,2.124,6.76,596.8,,0
4116,MQ-0179,Este,XR-350,tarde,27.0,4355.0,2,66.59,1.577,7.07,493.8,,0
1389,MQ-0019,Norte,XR-350,mañana,51.0,3921.0,1,64.32,1.979,5.81,396.7,,0
3955,MQ-0174,Este,TL 120,tarde,56.0,8646.0,1,61.52,2.519,5.99,,,0
1589,MQ-0179,Sur,BM-500,tarde,47.0,7483.0,3,64.51,1.2,5.71,414.1,,0
4192,MQ-0033,Este,XR-200,tarde,34.0,5615.0,0,72.45,2.363,6.08,603.2,,0
1752,MQ-0137,Norte,BM-500,mañana,64.0,11690.0,1,67.18,1.494,6.22,583.0,,0
1151,MQ-0022,Sur,TL-90,mañana,92.0,14633.0,6,63.16,1.906,5.35,701.3,,0
1305,MQ-0135,Oeste,TL-120,mañana,27.0,5371.0,0,84.88,,4.62,644.8,,0
1232,MQ-0018,Norte,TL-120,mañana,89.0,16628.0,4,56.29,5.665,6.6,678.6,1293.18,1
1793,MQ-0026,Norte,TL-90,mañana,33.0,2508.0,0,68.56,2.058,5.77,394.9,,0
1270,MQ-0128,Oeste,XR 200,tarde,72.0,14680.0,5,66.7,1.346,5.93,744.6,,0
3503,MQ-0122,Sur,XR-200,tarde,21.0,3854.0,1,67.02,2.97,6.28,494.8,,0
498,MQ-0005,Norte,XR-350,tarde,33.0,2257.0,1,56.41,1.6,6.02,394.7,,0
353,MQ-0066,Oeste,TL-90,mañana,5.0,397.0,0,86.66,2.633,5.62,462.6,,0
1839,MQ-0137,Sur,XR-350,mañana,77.0,12738.0,2,85.42,2.842,6.34,736.9,,0
2840,MQ-0028,Norte,XR 350,noche,25.0,4223.0,1,62.52,,6.05,555.2,,0
2491,MQ-0105,Norte,XR 350,tarde,26.0,4843.0,1,65.04,1.551,6.45,,,0
2,MQ-0137,Sur,TL-90,noche,81.0,12102.0,3,65.73,,6.07,586.9,,0
286,MQ-0074,Norte,XR-200,noche,24.0,5931.0,1,70.4,1.612,6.87,555.3,,0
1647,MQ-0033,Este,xr350,tarde,36.0,4998.0,1,83.67,2.027,6.75,657.3,,0
784,MQ-0007,Norte,TL-90,tarde,26.0,3455.0,3,63.82,2.507,6.06,557.2,,0
2883,MQ-0151,Sur,XR-200,tarde,40.0,5010.0,3,62.76,0.649,6.77,410.9,,0
3879,MQ-0131,Sur,XR-200,mañana,18.0,2772.0,1,64.95,1.064,7.38,548.5,,0
2397,MQ-0041,Norte,XR-350,mañana,94.0,14025.0,5,64.42,1.833,7.36,660.0,,0
69,MQ-0063,Sur,TL-120,noche,45.0,7566.0,3,81.31,2.081,7.41,681.2,,0
404,MQ-0154,Sur,TL-120,mañana,22.0,2171.0,1,,1.398,5.83,583.1,,0
798,MQ-0113,Sur,tl90,tarde,40.0,4348.0,2,80.84,2.723,6.36,580.9,,0
4212,MQ-0028,Norte,xr350,tarde,55.0,6704.0,3,63.06,2.157,6.21,508.7,,0
3518,MQ-0125,Norte,TL-120,mañana,29.0,5786.0,0,63.07,1.505,6.04,513.3,,0
2024,MQ-0134,Este,BM-500,mañana,44.0,4304.0,1,82.19,2.19,6.61,529.0,,0
178,MQ-0034,Oeste,TL-120,mañana,37.0,8371.0,2,61.8,1.381,6.24,595.7,,0
954,MQ-0131,Sur, BM-500 ,mañana,58.0,11556.0,4,62.51,0.937,5.97,666.1,,0
2140,MQ-0022,Norte,XR-350,tarde,26.0,2685.0,0,79.52,4.143,5.91,523.0,,0
1201,MQ-0095,Oeste,XR-350,mañana,44.0,4063.0,3,68.39,0.838,5.83,571.0,,0
3522,MQ-0010,Norte,xr350,tarde,37.0,9221.0,0,85.85,2.376,7.08,618.7,,0
2301,MQ-0030,Este,XR-200,tarde,42.0,3712.0,2,70.26,2.083,6.84,491.5,,0
1757,MQ-0058,Sur,XR-350,mañana,25.0,7460.0,0,62.35,2.273,6.63,499.8,,0
2607,MQ-0020,Norte,XR-350,tarde,20.0,1337.0,0,80.59,2.901,5.13,509.6,,0
1578,MQ-0170,Norte,XR-200,tarde,41.0,2525.0,1,82.21,1.726,5.44,635.2,,0
2720,MQ-0028,Oeste,XR-200,mañana,67.0,11702.0,2,65.97,1.002,6.24,669.6,,0
2242,MQ-0068,Sur,TL-90,tarde,51.0,6411.0,2,62.33,2.334,5.26,496.7,,0
3396,MQ-0121,Este,BM-500,noche,31.0,5070.0,3,73.07,,4.79,464.5,3178.45,1
1508,MQ-0127,Norte,TL-120,mañana,32.0,2157.0,3,80.82,2.075,6.61,481.6,,0
1498,MQ-0091,Norte,XR-350,mañana,29.0,5326.0,1,68.48,1.187,6.35,587.7,,0
3139,MQ-0084,Este,XR-350,mañana,23.0,3486.0,1,72.11,2.993,5.96,491.8,,0
2494,MQ-0116,Sur,BM-500,noche,39.0,4895.0,3,63.62,,5.91,480.9,,0
3214,MQ-0080,Norte,TL 120,noche,53.0,10733.0,2,,1.53,5.66,,,0
539,MQ-0089,Norte,XR-200,noche,21.0,4430.0,3,83.33,1.499,6.4,632.1,,0
1331,MQ-0129,Norte,xr350,tarde,50.0,6771.0,3,82.33,2.413,5.93,619.3,6008.2,1
3746,MQ-0058,Sur,TL-90,mañana,40.0,3340.0,2,87.57,2.254,6.41,659.1,,0
2500,MQ-0016,Sur,XR-200,tarde,42.0,8385.0,2,60.44,1.634,5.11,512.0,,0
4036,MQ-0135,Este,TL-90,mañana,23.0,3748.0,0,70.93,1.811,6.53,526.7,,0
1489,MQ-0014,Norte,XR-200,mañana,52.0,7845.0,6,68.58,2.208,5.44,573.2,4418.49,1
2019,MQ-0128,Norte, TL-120 ,noche,42.0,4802.0,2,69.07,3.096,5.96,524.9,,0
1745,MQ-0030,Norte,XR-350,tarde,63.0,6202.0,3,63.64,1.381,5.09,537.8,,0
3402,MQ-0049,Este,TL 90,mañana,104.0,16025.0,4,81.85,2.732,7.06,877.9,,0
2826,MQ-0035,Sur,BM-500,tarde,66.0,11241.0,0,74.46,2.248,5.5,697.7,,0
3509,MQ-0061,Oeste,XR-200,mañana,64.0,11163.0,2,68.69,2.742,6.48,611.2,,0
3625,MQ-0146,Sur,TL-120,mañana,30.0,6156.0,2,80.24,2.984,7.12,495.0,,0
3051,MQ-0104,Sur,TL-120,tarde,60.0,8338.0,6,67.9,2.73,5.68,555.4,,0
4149,MQ-0104,Sur,TL 90,mañana,19.0,3991.0,0,65.83,2.196,4.89,499.5,,0
949,MQ-0132,Sur,XR 350,mañana,37.0,6485.0,0,70.47,2.928,5.57,545.2,,0
511,MQ-0087,Norte,XR-200,tarde,112.0,20520.0,4,72.28,2.784,5.09,,,0
1394,MQ-0077,Norte,XR 200,tarde,22.0,4264.0,0,82.7,1.354,5.81,647.8,,0
1509,MQ-0152,Sur,XR-200,noche,30.0,4094.0,3,86.54,1.834,5.53,645.5,,0
3474,MQ-0164,Sur,TL-90,mañana,25.0,5385.0,1,67.19,0.908,6.7,526.2,,0
3275,MQ-0094,Norte,XR-350,tarde,38.0,2169.0,2,83.4,1.904,7.55,,,0
1332,MQ-0056,Norte,tl120,noche,63.0,8661.0,0,76.88,1.797,6.87,642.2,,0
1310,MQ-0147,Sur,xr200,tarde,47.0,5714.0,3,64.51,1.382,6.03,391.3,,0
3498,MQ-0087,Norte,XR-200,mañana,89.0,14607.0,2,71.63,3.84,5.64,746.5,3817.63,1
3185,MQ-0136,Oeste,XR-200,mañana,31.0,4969.0,1,66.63,1.303,6.63,481.3,,0
2813,MQ-0114,Sur,bm500,tarde,112.0,19569.0,3,58.99,3.307,6.33,668.6,,0
2839,MQ-0147,Norte,TL-90,noche,32.0,5696.0,0,68.94,2.082,5.48,603.0,,0
2973,MQ-0163,Oeste,XR-200,noche,23.0,1461.0,2,90.06,3.556,5.31,666.7,,0
2540,MQ-0083,Norte,XR-350,noche,46.0,6463.0,1,83.12,,7.0,719.7,,0
2670,MQ-0121,Oeste,TL-120,mañana,47.0,8778.0,4,67.26,3.881,6.77,,,0
2766,MQ-0025,Norte,TL-120,tarde,4.0,50.0,0,82.32,2.246,5.82,456.8,,0
3047,MQ-0160,Este,XR-350,mañana,48.0,7325.0,2,62.72,1.104,7.09,593.0,,0
664,MQ-0123,Sur,TL-120,noche,75.0,14508.0,7,65.89,2.489,6.38,659.5,,0
574,MQ-0108,Norte,bm500,mañana,34.0,5092.0,1,82.82,1.963,6.36,643.3,,0
3934,MQ-0035,Este,xr350,mañana,22.0,3260.0,1,62.49,1.743,6.0,,,0
3034,MQ-0051,Este,TL-90,tarde,38.0,8315.0,1,69.54,2.778,6.41,555.3,3560.26,1
3815,MQ-0133,Este,XR 200,tarde,27.0,3234.0,1,69.53,1.914,6.47,334.0,,0
3466,MQ-0005,Este,XR-200,tarde,16.0,1661.0,0,83.27,2.036,6.66,500.7,,0
2927,MQ-0113,Este,XR-350,tarde,30.0,3956.0,0,65.15,3.138,7.32,458.1,,0
3679,MQ-0145,Oeste,BM-500,noche,26.0,1981.0,2,68.14,2.031,5.53,468.0,,0
2907,MQ-0049,Sur,XR-200,tarde,8.0,1508.0,1,86.36,1.613,5.55,663.7,,0
2188,MQ-0118,Este,BM-500,mañana,53.0,7815.0,6,62.5,0.94,5.93,632.8,,0
3883,MQ-0177,Sur,TL-120,noche,10.0,988.0,1,61.67,2.87,5.75,374.0,,0
2046,MQ-0143,Sur,XR-350,noche,49.0,9806.0,1,65.05,,6.87,570.1,,0
283,MQ-0169,Sur,TL-90,mañana,27.0,5371.0,3,82.8,1.766,7.11,655.5,,0
259,MQ-0114,Norte,XR-350,noche,36.0,4564.0,0,67.9,,5.57,445.4,,0
3603,MQ-0077,Oeste,XR-200,tarde,34.0,4211.0,2,84.67,2.434,6.67,592.1,,0
1812,MQ-0009,Sur,TL-120,tarde,48.0,7655.0,3,83.76,1.888,6.62,681.1,1976.66,1
1798,MQ-0039,Sur,BM-500,tarde,67.0,11076.0,2,72.61,1.495,7.56,612.5,,0
3042,MQ-0050,Sur,BM-500,noche,13.0,50.0,0,67.64,2.046,6.38,329.6,,0
726,MQ-0116,Norte,XR-200,tarde,53.0,10496.0,3,72.78,0.98,6.34,722.0,,0
1637,MQ-0024,Norte,TL-120,tarde,36.0,5921.0,2,74.26,6.533,6.57,550.8,3512.5,1
678,MQ-0153,Oeste,XR-350,tarde,23.0,7283.0,2,60.55,1.342,-1.0,442.5,,0
2912,MQ-0077,Norte,XR-200,noche,18.0,3357.0,3,60.34,1.617,5.81,393.5,,0
1153,MQ-0134,Oeste,TL-120,mañana,55.0,6944.0,0,68.22,1.242,6.01,629.2,,0
1347,MQ-0075,Oeste,tl90,mañana,95.0,17679.0,2,,1.443,6.2,858.2,,0
56,MQ-0001,Oeste,TL-90,mañana,68.0,8858.0,6,69.88,2.62,6.5,585.0,,0
3236,MQ-0057,Sur,TL-90,noche,19.0,2802.0,0,83.68,,7.42,669.7,,0
1412,MQ-0091,Norte,TL-90,tarde,69.0,12487.0,1,65.91,1.018,6.07,747.2,,0
3434,MQ-0105,Norte,XR 200,tarde,37.0,7049.0,2,81.98,2.359,5.84,686.4,,0
2215,MQ-0126,Este,TL-120,tarde,48.0,10687.0,2,75.54,4.34,5.66,565.8,,0
86,MQ-0069,Sur,TL-90,tarde,32.0,6773.0,0,77.91,2.948,5.9,602.4,,0
1362,MQ-0152,Sur,XR-350,tarde,45.0,6879.0,2,68.11,1.716,7.22,560.4,,0
889,MQ-0005,Este,XR-200,mañana,67.0,10336.0,4,83.72,1.664,5.21,,,0
3497,MQ-0139,Norte,XR-350,mañana,44.0,432060.0,3,66.61,1.472,6.93,554.6,,0
1820,MQ-0169,Sur,xr200,mañana,88.0,16726.0,2,56.24,1.81,6.18,754.5,,0
1973,MQ-0082,Oeste,bm500,noche,68.0,10747.0,4,,1.62,4.98,762.1,,0
2547,MQ-0157,Sur,XR-200,mañana,33.0,6338.0,2,83.17,1.963,6.51,645.4,,0
715,MQ-0001,Este,XR-350,mañana,18.0,5040.0,1,67.52,1.245,5.55,525.6,,0
3976,MQ-0122,Oeste,XR-200,mañana,10.0,1503.0,1,79.77,5.361,5.69,515.2,4674.21,1
1057,MQ-0100,Norte,BM-500,noche,17.0,2302.0,1,81.34,1.643,6.34,492.5,,0
2287,MQ-0067,Norte,XR-350,tarde,78.0,12628.0,2,67.74,1.074,6.02,816.9,,0
3851,MQ-0085,Norte,TL-90,noche,26.0,2753.0,0,67.59,1.668,6.85,534.1,,0
4226,MQ-0055,Norte,TL-90,noche,86.0,16482.0,4,66.27,2.333,5.93,736.0,,0
2208,MQ-0005,Sur,xr350,mañana,14.0,50.0,1,66.49,2.658,5.87,418.0,,0
618,MQ-0039,Norte,XR 200,noche,15.0,3389.0,1,66.43,1.555,6.57,433.1,,0
3387,MQ-0082,Norte,XR-200,noche,47.0,7690.0,3,,3.098,6.46,612.3,,0
124,MQ-0024,Norte,TL-120,noche,15.0,1997.0,1,82.18,2.005,6.36,509.0,,0
3617,MQ-0067,Oeste,XR 350,noche,88.0,13536.0,2,79.51,5.185,5.91,765.5,2410.4,1
335,MQ-0102,Oeste,XR-200,tarde,34.0,4969.0,3,84.48,3.156,5.85,558.2,,0
4100,MQ-0086,Sur,XR-350,mañana,9.0,3120.0,0,69.49,3.038,5.87,360.5,,0
305,MQ-0053,Este,XR-350,noche,53.0,9507.0,3,64.16,2.064,6.34,708.9,,0
2773,MQ-0014,Sur,TL-120,tarde,36.0,7141.0,1,82.74,1.661,6.48,578.3,,0
981,MQ-0047,Norte,XR-350,noche,54.0,8735.0,5,83.6,,5.83,675.7,,0
3888,MQ-0037,Este,xr200,tarde,35.0,6999.0,0,78.35,1.155,-1.0,593.6,,0
176,MQ-0056,Norte,XR-200,mañana,27.0,3314.0,1,80.02,2.124,6.47,432.0,,0
582,MQ-0048,Sur,XR-350,tarde,20.0,3340.0,1,85.02,1.909,7.66,525.0,,0
2838,MQ-0175,Este,XR-200,tarde,38.0,4158.0,1,999.0,2.391,6.79,613.5,2973.34,1
1617,MQ-0154,Este,XR-200,mañana,63.0,10628.0,3,66.86,1.147,6.96,735.3,,0
1195,MQ-0168,Sur,TL 90,mañana,28.0,4258.0,1,66.86,3.12,7.93,396.0,,0
1825,MQ-0127,Este,XR-350,tarde,23.0,4130.0,2,62.4,1.578,7.0,536.1,,0
1880,MQ-0039,Norte,XR 350,mañana,61.0,11195.0,4,,1.336,6.58,808.8,,0
1982,MQ-0066,Norte,tl90,mañana,11.0,2922.0,0,85.56,1.268,5.69,575.6,,0
1862,MQ-0048,Norte,XR-350,mañana,63.0,7364.0,4,63.82,2.479,6.59,569.5,,0
1351,MQ-0065,Norte,TL-90,tarde,21.0,3834.0,1,81.29,1.521,5.28,569.5,,0
410,MQ-0062,Este,TL-120,tarde,17.0,2739.0,1,85.96,2.77,5.89,530.8,,0
676,MQ-0141,Este,TL-90,mañana,32.0,5025.0,3,61.36,1.199,5.97,557.6,,0
298,MQ-0092,Sur,XR-350,mañana,34.0,7731.0,3,67.51,1.025,6.98,516.0,,0
926,MQ-0068,Sur,XR-350,noche,6.0,3540.0,0,81.76,1.71,5.02,585.9,,0
23,MQ-0038,Norte,TL-90,mañana,25.0,5658.0,2,66.52,0.833,6.88,534.4,,0
2964,MQ-0149,Sur,BM-500,noche,39.0,7931.0,1,86.35,2.446,7.14,681.7,,0
3896,MQ-0150,Oeste, TL-90 ,tarde,38.0,2548.0,4,81.87,1.317,6.21,577.8,,0
729,MQ-0134,Norte,XR 350,tarde,14.0,5090.0,0,69.07,2.149,5.82,475.2,,0
1308,MQ-0061,Norte,TL-90,tarde,61.0,11179.0,1,78.84,2.416,6.05,768.4,,0
672,MQ-0023,Norte,XR-350,mañana,20.0,3470.0,3,65.69,1.603,7.28,633.5,,0
1673,MQ-0150,Este,XR-200,mañana,62.0,13199.0,3,66.99,1.663,6.17,680.9,,0
1200,MQ-0043,Sur,TL-90,mañana,25.0,2996.0,3,66.33,1.774,5.07,485.7,,0
4020,MQ-0094,Norte,XR-350,mañana,64.0,9803.0,4,57.28,2.296,6.8,464.7,,0
4182,MQ-0004,Norte,BM-500,noche,15.0,2469.0,3,68.08,1.509,6.54,509.3,,0
294,MQ-0113,Norte,xr200,mañana,54.0,9796.0,8,79.23,3.244,6.15,703.5,,0
2250,MQ-0120,Sur,XR-200,tarde,71.0,12200.0,4,62.03,1.557,5.3,713.3,,0
3146,MQ-0173,Sur,BM 500,tarde,117.0,21080.0,11,62.41,1.827,5.4,783.3,,0
127,MQ-0024,Sur,XR-200,tarde,17.0,2145.0,0,64.0,2.467,6.02,488.2,,0
2580,MQ-0021,Sur,XR-350,tarde,40.0,7086.0,2,64.4,1.812,6.75,583.7,,0
2248,MQ-0159,Sur,XR-350,noche,37.0,7147.0,0,62.74,,6.75,554.5,,0
3009,MQ-0176,Este,TL-120,mañana,91.0,18163.0,5,61.6,2.018,6.08,771.1,,0
2888,MQ-0179,Oeste,BM-500,noche,41.0,5656.0,0,65.04,1.564,6.54,543.2,,0
693,MQ-0081,Oeste,XR-200,mañana,31.0,6081.0,3,72.64,2.195,5.97,576.4,,0
687,MQ-0036,Sur,XR-200,mañana,27.0,8112.0,2,84.91,3.205,-1.0,687.7,,0
818,MQ-0169,Norte,TL-90,mañana,27.0,3199.0,1,60.59,1.854,5.9,280.0,,0
217,MQ-0038,Norte,TL-120,tarde,42.0,5518.0,2,83.36,1.679,4.79,,,0
153,MQ-0019,Sur,tl120,mañana,28.0,3569.0,1,77.06,1.302,6.28,593.5,,0
